pair,signal,conf,entry,sl,tp,outcome,pnl_r,time
DOGEUSDT,SHORT,100,0.0884,0.0939,0.0722,LOSS,-1.0,2022-11-10 18:00:00
DOGEUSDT,SHORT,70,0.0874,0.0934,0.0695,LOSS,-1.0,2022-11-11 05:00:00
DOGEUSDT,LONG,70,0.0827,0.0812,0.0873,LOSS,-1.0,2022-11-11 16:00:00
DOGEUSDT,LONG,70,0.0822,0.0802,0.0884,LOSS,-1.0,2022-11-12 03:00:00
DOGEUSDT,SHORT,70,0.0919,0.096,0.0796,LOSS,-1.0,2022-11-12 14:00:00
DOGEUSDT,SHORT,100,0.091,0.0954,0.0778,LOSS,-1.0,2022-11-13 02:00:00
DOGEUSDT,LONG,70,0.0876,0.0829,0.1014,LOSS,-1.0,2022-11-13 13:00:00
DOGEUSDT,SHORT,70,0.0862,0.0885,0.0792,LOSS,-1.0,2022-11-14 14:00:00
DOGEUSDT,SHORT,70,0.0867,0.0881,0.0825,LOSS,-1.0,2022-11-15 01:00:00
DOGEUSDT,LONG,70,0.0873,0.0852,0.0935,LOSS,-1.0,2022-11-15 12:00:00
DOGEUSDT,LONG,70,0.0871,0.0852,0.0928,LOSS,-1.0,2022-11-15 23:00:00
DOGEUSDT,LONG,100,0.0875,0.0852,0.0944,LOSS,-1.0,2022-11-16 10:00:00
DOGEUSDT,LONG,70,0.0856,0.0845,0.0891,LOSS,-1.0,2022-11-16 22:00:00
DOGEUSDT,SHORT,100,0.0851,0.0865,0.0811,LOSS,-1.0,2022-11-17 11:00:00
DOGEUSDT,SHORT,100,0.085,0.0865,0.0807,LOSS,-1.0,2022-11-17 22:00:00
DOGEUSDT,LONG,100,0.0854,0.0849,0.0869,LOSS,-1.0,2022-11-18 09:00:00
DOGEUSDT,LONG,70,0.0843,0.0838,0.0859,LOSS,-1.0,2022-11-18 20:00:00
DOGEUSDT,LONG,70,0.0842,0.0839,0.0852,LOSS,-1.0,2022-11-19 10:00:00
DOGEUSDT,LONG,70,0.0845,0.0839,0.0861,LOSS,-1.0,2022-11-19 21:00:00
DOGEUSDT,LONG,70,0.0837,0.0833,0.0851,LOSS,-1.0,2022-11-20 08:00:00
DOGEUSDT,LONG,70,0.0759,0.0729,0.0849,LOSS,-1.0,2022-11-21 04:00:00
DOGEUSDT,LONG,70,0.076,0.0746,0.0801,LOSS,-1.0,2022-11-21 15:00:00
DOGEUSDT,SHORT,100,0.076,0.0781,0.0699,LOSS,-1.0,2022-11-22 03:00:00
DOGEUSDT,SHORT,70,0.077,0.0781,0.0735,LOSS,-1.0,2022-11-22 17:00:00
DOGEUSDT,LONG,100,0.0806,0.0786,0.0868,LOSS,-1.0,2022-11-23 18:00:00
DOGEUSDT,LONG,70,0.0811,0.0804,0.0831,WIN,3.0,2022-11-24 10:00:00
DOGEUSDT,LONG,70,0.0809,0.0801,0.0833,WIN,3.0,2022-11-24 21:00:00
DOGEUSDT,SHORT,70,0.0818,0.0829,0.0786,LOSS,-1.0,2022-11-25 08:00:00
DOGEUSDT,LONG,70,0.0895,0.0863,0.0994,LOSS,-1.0,2022-11-25 19:00:00
DOGEUSDT,LONG,100,0.0922,0.0906,0.0968,LOSS,-1.0,2022-11-26 11:00:00
DOGEUSDT,LONG,70,0.0884,0.0865,0.0941,WIN,3.0,2022-11-26 22:00:00
DOGEUSDT,LONG,100,0.1039,0.0994,0.1174,LOSS,-1.0,2022-11-27 16:00:00
DOGEUSDT,SHORT,70,0.0953,0.0976,0.0882,LOSS,-1.0,2022-11-28 16:00:00
DOGEUSDT,LONG,70,0.103,0.1013,0.1078,LOSS,-1.0,2022-11-29 04:00:00
DOGEUSDT,LONG,70,0.1016,0.0997,0.1073,LOSS,-1.0,2022-11-29 15:00:00
DOGEUSDT,SHORT,70,0.1051,0.1063,0.1014,WIN,3.0,2022-11-30 11:00:00
DOGEUSDT,SHORT,70,0.1043,0.1063,0.0983,WIN,3.0,2022-12-01 01:00:00
DOGEUSDT,SHORT,70,0.1049,0.1061,0.1014,WIN,3.0,2022-12-01 12:00:00
DOGEUSDT,LONG,70,0.1034,0.1017,0.1083,LOSS,-1.0,2022-12-02 00:00:00
DOGEUSDT,SHORT,100,0.0985,0.1012,0.0903,LOSS,-1.0,2022-12-02 14:00:00
DOGEUSDT,SHORT,70,0.1011,0.1033,0.0945,LOSS,-1.0,2022-12-03 01:00:00
DOGEUSDT,LONG,70,0.0995,0.0984,0.1027,WIN,3.0,2022-12-03 12:00:00
DOGEUSDT,LONG,70,0.0997,0.0984,0.1035,WIN,3.0,2022-12-03 23:00:00
DOGEUSDT,LONG,100,0.1036,0.1025,0.1071,LOSS,-1.0,2022-12-04 10:00:00
DOGEUSDT,LONG,100,0.1038,0.1027,0.1074,WIN,3.0,2022-12-04 21:00:00
DOGEUSDT,SHORT,70,0.1045,0.1066,0.0984,LOSS,-1.0,2022-12-05 14:00:00
DOGEUSDT,SHORT,100,0.1022,0.1041,0.0967,LOSS,-1.0,2022-12-06 01:00:00
DOGEUSDT,SHORT,70,0.1005,0.1019,0.0961,WIN,3.0,2022-12-06 12:00:00
DOGEUSDT,SHORT,70,0.1002,0.102,0.0949,WIN,3.0,2022-12-06 23:00:00
DOGEUSDT,SHORT,100,0.0957,0.0971,0.0915,LOSS,-1.0,2022-12-07 12:00:00
DOGEUSDT,SHORT,100,0.0958,0.0968,0.0926,LOSS,-1.0,2022-12-07 23:00:00
DOGEUSDT,LONG,100,0.0961,0.0948,0.0998,LOSS,-1.0,2022-12-08 10:00:00
DOGEUSDT,LONG,100,0.0972,0.096,0.1007,LOSS,-1.0,2022-12-09 13:00:00
DOGEUSDT,LONG,100,0.0968,0.096,0.0993,LOSS,-1.0,2022-12-10 00:00:00
DOGEUSDT,LONG,70,0.097,0.0962,0.0993,LOSS,-1.0,2022-12-10 11:00:00
DOGEUSDT,LONG,70,0.0965,0.0954,0.0999,LOSS,-1.0,2022-12-10 22:00:00
DOGEUSDT,LONG,70,0.0968,0.0962,0.0987,LOSS,-1.0,2022-12-11 09:00:00
DOGEUSDT,LONG,70,0.0885,0.0867,0.0941,WIN,3.0,2022-12-12 12:00:00
DOGEUSDT,LONG,70,0.09,0.089,0.0932,LOSS,-1.0,2022-12-13 01:00:00
DOGEUSDT,LONG,100,0.0899,0.0889,0.0928,WIN,3.0,2022-12-13 12:00:00
DOGEUSDT,SHORT,70,0.0911,0.0926,0.0864,LOSS,-1.0,2022-12-13 23:00:00
DOGEUSDT,LONG,100,0.0909,0.0901,0.0934,LOSS,-1.0,2022-12-14 10:00:00
DOGEUSDT,LONG,70,0.0887,0.0875,0.0926,LOSS,-1.0,2022-12-14 21:00:00
DOGEUSDT,SHORT,100,0.086,0.0866,0.0843,LOSS,-1.0,2022-12-16 00:00:00
DOGEUSDT,SHORT,100,0.0826,0.0837,0.0792,WIN,3.0,2022-12-16 14:00:00
DOGEUSDT,SHORT,100,0.0778,0.0788,0.0747,LOSS,-1.0,2022-12-17 10:00:00
DOGEUSDT,SHORT,100,0.0779,0.0784,0.0764,LOSS,-1.0,2022-12-17 21:00:00
DOGEUSDT,LONG,70,0.0791,0.0779,0.0827,LOSS,-1.0,2022-12-18 08:00:00
DOGEUSDT,LONG,100,0.0787,0.0779,0.0809,LOSS,-1.0,2022-12-18 19:00:00
DOGEUSDT,SHORT,100,0.0778,0.0785,0.0758,WIN,3.0,2022-12-19 06:00:00
DOGEUSDT,SHORT,100,0.072,0.0735,0.0672,LOSS,-1.0,2022-12-20 00:00:00
DOGEUSDT,SHORT,100,0.074,0.076,0.0679,LOSS,-1.0,2022-12-20 18:00:00
DOGEUSDT,SHORT,100,0.0724,0.0732,0.07,LOSS,-1.0,2022-12-21 05:00:00
DOGEUSDT,SHORT,100,0.0728,0.0732,0.0717,LOSS,-1.0,2022-12-21 16:00:00
DOGEUSDT,LONG,100,0.0738,0.0733,0.0751,LOSS,-1.0,2022-12-22 03:00:00
DOGEUSDT,LONG,70,0.0746,0.0733,0.0784,WIN,3.0,2022-12-22 15:00:00
DOGEUSDT,SHORT,70,0.0777,0.0783,0.0759,LOSS,-1.0,2022-12-23 09:00:00
DOGEUSDT,SHORT,70,0.0769,0.0782,0.0731,LOSS,-1.0,2022-12-23 21:00:00
DOGEUSDT,LONG,100,0.0772,0.0766,0.0793,LOSS,-1.0,2022-12-24 08:00:00
DOGEUSDT,SHORT,70,0.0779,0.0789,0.0747,WIN,3.0,2022-12-24 19:00:00
DOGEUSDT,LONG,70,0.0772,0.0766,0.0789,LOSS,-1.0,2022-12-25 06:00:00
DOGEUSDT,LONG,100,0.0751,0.0733,0.0807,LOSS,-1.0,2022-12-25 20:00:00
DOGEUSDT,LONG,70,0.0755,0.075,0.077,LOSS,-1.0,2022-12-26 07:00:00
DOGEUSDT,LONG,70,0.0753,0.0749,0.0766,LOSS,-1.0,2022-12-26 19:00:00
DOGEUSDT,LONG,70,0.0753,0.0748,0.0767,LOSS,-1.0,2022-12-27 06:00:00
DOGEUSDT,SHORT,100,0.0735,0.0748,0.0697,WIN,3.0,2022-12-27 20:00:00
DOGEUSDT,LONG,70,0.071,0.0703,0.0732,LOSS,-1.0,2022-12-28 12:00:00
DOGEUSDT,LONG,70,0.0709,0.0704,0.0724,LOSS,-1.0,2022-12-29 00:00:00
DOGEUSDT,LONG,70,0.0708,0.0705,0.0718,LOSS,-1.0,2022-12-29 11:00:00
DOGEUSDT,LONG,70,0.0709,0.0702,0.0732,LOSS,-1.0,2022-12-29 23:00:00
DOGEUSDT,SHORT,70,0.067,0.0685,0.0626,LOSS,-1.0,2022-12-30 14:00:00
DOGEUSDT,SHORT,100,0.0681,0.0685,0.0669,LOSS,-1.0,2022-12-31 01:00:00
DOGEUSDT,LONG,100,0.0703,0.0695,0.0726,LOSS,-1.0,2022-12-31 12:00:00
DOGEUSDT,LONG,100,0.0703,0.0696,0.0721,LOSS,-1.0,2022-12-31 23:00:00
DOGEUSDT,LONG,70,0.0697,0.0695,0.0705,WIN,3.0,2023-01-01 15:00:00
DOGEUSDT,LONG,70,0.07,0.0697,0.071,WIN,3.0,2023-01-02 03:00:00
DOGEUSDT,LONG,100,0.072,0.0712,0.0742,LOSS,-1.0,2023-01-02 16:00:00
DOGEUSDT,LONG,100,0.0716,0.0713,0.0725,LOSS,-1.0,2023-01-03 03:00:00
DOGEUSDT,LONG,100,0.0698,0.0688,0.0729,WIN,3.0,2023-01-03 16:00:00
DOGEUSDT,LONG,100,0.0723,0.0713,0.0754,LOSS,-1.0,2023-01-04 04:00:00
DOGEUSDT,SHORT,70,0.0724,0.073,0.0705,LOSS,-1.0,2023-01-04 15:00:00
DOGEUSDT,SHORT,70,0.0729,0.0735,0.0711,LOSS,-1.0,2023-01-05 03:00:00
DOGEUSDT,SHORT,70,0.0726,0.0735,0.0699,WIN,3.0,2023-01-05 14:00:00
DOGEUSDT,LONG,70,0.0717,0.0713,0.0731,LOSS,-1.0,2023-01-06 01:00:00
DOGEUSDT,SHORT,70,0.0707,0.0715,0.0683,LOSS,-1.0,2023-01-06 12:00:00
DOGEUSDT,LONG,70,0.0724,0.0716,0.0747,LOSS,-1.0,2023-01-06 23:00:00
DOGEUSDT,LONG,70,0.0723,0.0718,0.0739,LOSS,-1.0,2023-01-07 10:00:00
DOGEUSDT,LONG,70,0.0723,0.0717,0.074,LOSS,-1.0,2023-01-07 21:00:00
DOGEUSDT,LONG,70,0.0716,0.0712,0.0728,WIN,3.0,2023-01-08 12:00:00
DOGEUSDT,SHORT,100,0.0749,0.0766,0.0697,LOSS,-1.0,2023-01-09 07:00:00
DOGEUSDT,SHORT,70,0.0758,0.077,0.0721,LOSS,-1.0,2023-01-09 20:00:00
DOGEUSDT,SHORT,70,0.0757,0.0768,0.0725,LOSS,-1.0,2023-01-10 07:00:00
DOGEUSDT,SHORT,70,0.0769,0.0778,0.0741,LOSS,-1.0,2023-01-10 18:00:00
DOGEUSDT,LONG,100,0.0767,0.0755,0.0802,LOSS,-1.0,2023-01-11 05:00:00
DOGEUSDT,SHORT,100,0.0754,0.0777,0.0686,LOSS,-1.0,2023-01-11 17:00:00
DOGEUSDT,LONG,70,0.0788,0.0778,0.0818,LOSS,-1.0,2023-01-12 05:00:00
DOGEUSDT,LONG,100,0.0797,0.0777,0.0858,WIN,3.0,2023-01-13 00:00:00
DOGEUSDT,LONG,100,0.0798,0.0787,0.083,LOSS,-1.0,2023-01-13 11:00:00
DOGEUSDT,LONG,70,0.0866,0.0827,0.0984,LOSS,-1.0,2023-01-14 13:00:00
DOGEUSDT,LONG,100,0.0854,0.0832,0.0919,LOSS,-1.0,2023-01-15 00:00:00
DOGEUSDT,LONG,70,0.0844,0.0834,0.0873,WIN,3.0,2023-01-15 11:00:00
DOGEUSDT,LONG,70,0.0863,0.0846,0.0916,LOSS,-1.0,2023-01-15 22:00:00
DOGEUSDT,SHORT,100,0.0843,0.0859,0.0796,LOSS,-1.0,2023-01-16 10:00:00
DOGEUSDT,SHORT,70,0.0839,0.0852,0.0801,LOSS,-1.0,2023-01-16 21:00:00
DOGEUSDT,SHORT,100,0.0844,0.085,0.0827,LOSS,-1.0,2023-01-17 08:00:00
DOGEUSDT,LONG,70,0.0841,0.0833,0.0865,LOSS,-1.0,2023-01-17 19:00:00
DOGEUSDT,SHORT,70,0.0848,0.0859,0.0815,WIN,3.0,2023-01-18 15:00:00
DOGEUSDT,SHORT,70,0.0807,0.0819,0.0771,LOSS,-1.0,2023-01-19 13:00:00
DOGEUSDT,LONG,100,0.0812,0.0799,0.0853,WIN,3.0,2023-01-20 00:00:00
DOGEUSDT,LONG,70,0.081,0.08,0.0837,WIN,3.0,2023-01-20 11:00:00
DOGEUSDT,LONG,100,0.0869,0.0859,0.0898,LOSS,-1.0,2023-01-21 11:00:00
DOGEUSDT,LONG,70,0.0855,0.0837,0.0909,WIN,3.0,2023-01-22 04:00:00
DOGEUSDT,LONG,100,0.0866,0.0858,0.0888,WIN,3.0,2023-01-22 15:00:00
DOGEUSDT,SHORT,70,0.0894,0.0911,0.0842,LOSS,-1.0,2023-01-23 10:00:00
DOGEUSDT,LONG,100,0.0885,0.0868,0.0935,LOSS,-1.0,2023-01-23 21:00:00
DOGEUSDT,SHORT,70,0.0897,0.0909,0.0862,WIN,3.0,2023-01-24 08:00:00
DOGEUSDT,LONG,70,0.0886,0.0871,0.093,LOSS,-1.0,2023-01-24 19:00:00
DOGEUSDT,LONG,70,0.0839,0.081,0.0928,LOSS,-1.0,2023-01-25 10:00:00
DOGEUSDT,LONG,70,0.0874,0.0864,0.0904,LOSS,-1.0,2023-01-25 21:00:00
DOGEUSDT,LONG,70,0.0861,0.0854,0.0882,LOSS,-1.0,2023-01-26 08:00:00
DOGEUSDT,LONG,70,0.0862,0.0855,0.0885,LOSS,-1.0,2023-01-26 19:00:00
DOGEUSDT,SHORT,70,0.0857,0.087,0.0818,LOSS,-1.0,2023-01-27 06:00:00
DOGEUSDT,LONG,70,0.0869,0.0857,0.0904,WIN,3.0,2023-01-27 17:00:00
DOGEUSDT,LONG,100,0.088,0.0865,0.0926,LOSS,-1.0,2023-01-28 13:00:00
DOGEUSDT,SHORT,70,0.0887,0.0893,0.0869,LOSS,-1.0,2023-01-29 00:00:00
DOGEUSDT,SHORT,70,0.0894,0.0908,0.0854,LOSS,-1.0,2023-01-29 17:00:00
DOGEUSDT,LONG,100,0.0894,0.0889,0.0909,LOSS,-1.0,2023-01-30 04:00:00
DOGEUSDT,LONG,70,0.0878,0.0863,0.0923,LOSS,-1.0,2023-01-30 17:00:00
DOGEUSDT,LONG,100,0.0944,0.0916,0.1029,LOSS,-1.0,2023-02-01 00:00:00
DOGEUSDT,LONG,70,0.0928,0.0919,0.0957,WIN,3.0,2023-02-01 20:00:00
DOGEUSDT,LONG,70,0.0931,0.092,0.0963,LOSS,-1.0,2023-02-02 07:00:00
DOGEUSDT,LONG,70,0.0905,0.0875,0.0994,LOSS,-1.0,2023-02-02 21:00:00
DOGEUSDT,SHORT,100,0.0918,0.093,0.0883,LOSS,-1.0,2023-02-03 09:00:00
DOGEUSDT,LONG,70,0.0915,0.0898,0.0967,WIN,3.0,2023-02-03 20:00:00
DOGEUSDT,LONG,70,0.0937,0.0923,0.0979,WIN,3.0,2023-02-04 07:00:00
DOGEUSDT,LONG,70,0.0947,0.0929,0.0999,LOSS,-1.0,2023-02-05 00:00:00
DOGEUSDT,LONG,100,0.0951,0.0932,0.1007,LOSS,-1.0,2023-02-05 11:00:00
DOGEUSDT,SHORT,70,0.0924,0.0938,0.0882,LOSS,-1.0,2023-02-05 22:00:00
DOGEUSDT,LONG,100,0.0922,0.0901,0.0987,LOSS,-1.0,2023-02-06 09:00:00
DOGEUSDT,LONG,100,0.0918,0.0907,0.095,LOSS,-1.0,2023-02-06 20:00:00
DOGEUSDT,LONG,100,0.0908,0.0902,0.0928,LOSS,-1.0,2023-02-07 07:00:00
DOGEUSDT,LONG,100,0.0905,0.09,0.092,WIN,3.0,2023-02-07 18:00:00
DOGEUSDT,LONG,100,0.0921,0.0901,0.0981,LOSS,-1.0,2023-02-08 05:00:00
DOGEUSDT,SHORT,70,0.0897,0.091,0.0857,WIN,3.0,2023-02-08 19:00:00
DOGEUSDT,LONG,70,0.0883,0.0872,0.0916,LOSS,-1.0,2023-02-09 09:00:00
DOGEUSDT,SHORT,70,0.0816,0.0831,0.0768,LOSS,-1.0,2023-02-10 04:00:00
DOGEUSDT,SHORT,70,0.0816,0.0827,0.0782,LOSS,-1.0,2023-02-10 15:00:00
DOGEUSDT,LONG,70,0.0819,0.0806,0.086,LOSS,-1.0,2023-02-11 02:00:00
DOGEUSDT,SHORT,100,0.0822,0.0829,0.08,LOSS,-1.0,2023-02-11 13:00:00
DOGEUSDT,LONG,100,0.0819,0.0814,0.0836,WIN,3.0,2023-02-12 00:00:00
DOGEUSDT,LONG,100,0.0822,0.0812,0.0851,LOSS,-1.0,2023-02-12 23:00:00
DOGEUSDT,LONG,100,0.0819,0.0809,0.0848,LOSS,-1.0,2023-02-13 14:00:00
DOGEUSDT,LONG,70,0.0815,0.0807,0.084,LOSS,-1.0,2023-02-14 01:00:00
DOGEUSDT,LONG,70,0.0817,0.0808,0.0843,LOSS,-1.0,2023-02-14 12:00:00
DOGEUSDT,LONG,100,0.0831,0.0817,0.0871,WIN,3.0,2023-02-15 00:00:00
DOGEUSDT,LONG,70,0.0867,0.0855,0.0903,WIN,3.0,2023-02-15 12:00:00
DOGEUSDT,SHORT,70,0.0892,0.0908,0.0845,LOSS,-1.0,2023-02-16 09:00:00
DOGEUSDT,LONG,100,0.0878,0.0863,0.0921,LOSS,-1.0,2023-02-16 20:00:00
DOGEUSDT,LONG,100,0.0862,0.0852,0.0894,LOSS,-1.0,2023-02-17 07:00:00
DOGEUSDT,LONG,70,0.0876,0.0867,0.0903,LOSS,-1.0,2023-02-17 18:00:00
DOGEUSDT,LONG,70,0.088,0.0867,0.0918,LOSS,-1.0,2023-02-18 06:00:00
DOGEUSDT,LONG,100,0.0888,0.0867,0.0953,LOSS,-1.0,2023-02-18 17:00:00
DOGEUSDT,LONG,100,0.0881,0.0871,0.0909,LOSS,-1.0,2023-02-19 07:00:00
DOGEUSDT,LONG,70,0.0871,0.0857,0.0911,LOSS,-1.0,2023-02-19 18:00:00
DOGEUSDT,LONG,100,0.0878,0.087,0.0904,LOSS,-1.0,2023-02-20 05:00:00
DOGEUSDT,LONG,70,0.0879,0.0871,0.0903,LOSS,-1.0,2023-02-20 16:00:00
DOGEUSDT,LONG,70,0.088,0.0873,0.09,LOSS,-1.0,2023-02-21 03:00:00
DOGEUSDT,SHORT,70,0.0862,0.0874,0.0827,LOSS,-1.0,2023-02-21 14:00:00
DOGEUSDT,SHORT,100,0.0849,0.0862,0.0812,LOSS,-1.0,2023-02-22 03:00:00
DOGEUSDT,SHORT,100,0.085,0.0864,0.0809,LOSS,-1.0,2023-02-22 14:00:00
DOGEUSDT,LONG,100,0.0856,0.0849,0.0878,LOSS,-1.0,2023-02-23 01:00:00
DOGEUSDT,LONG,100,0.0848,0.0837,0.0882,LOSS,-1.0,2023-02-23 12:00:00
DOGEUSDT,LONG,70,0.0842,0.0836,0.0861,LOSS,-1.0,2023-02-23 23:00:00
DOGEUSDT,LONG,70,0.0843,0.0837,0.0862,LOSS,-1.0,2023-02-24 10:00:00
DOGEUSDT,LONG,70,0.0815,0.0805,0.0844,LOSS,-1.0,2023-02-25 08:00:00
DOGEUSDT,LONG,70,0.0806,0.0799,0.0827,LOSS,-1.0,2023-02-26 00:00:00
DOGEUSDT,LONG,100,0.0814,0.0806,0.0837,LOSS,-1.0,2023-02-26 11:00:00
DOGEUSDT,SHORT,70,0.0819,0.0829,0.0791,LOSS,-1.0,2023-02-26 22:00:00
DOGEUSDT,LONG,100,0.081,0.0802,0.0836,LOSS,-1.0,2023-02-27 09:00:00
DOGEUSDT,LONG,70,0.0806,0.0801,0.0823,WIN,3.0,2023-02-27 20:00:00
DOGEUSDT,LONG,100,0.0811,0.0803,0.0835,LOSS,-1.0,2023-02-28 07:00:00
DOGEUSDT,LONG,70,0.0823,0.0811,0.0861,LOSS,-1.0,2023-02-28 18:00:00
DOGEUSDT,LONG,100,0.082,0.081,0.0852,LOSS,-1.0,2023-03-01 05:00:00
DOGEUSDT,LONG,100,0.0818,0.0812,0.0836,LOSS,-1.0,2023-03-01 16:00:00
DOGEUSDT,SHORT,70,0.0806,0.0812,0.0789,WIN,3.0,2023-03-02 09:00:00
DOGEUSDT,LONG,70,0.0806,0.08,0.0821,LOSS,-1.0,2023-03-02 20:00:00
DOGEUSDT,LONG,70,0.0763,0.0757,0.0783,LOSS,-1.0,2023-03-03 18:00:00
DOGEUSDT,LONG,70,0.0762,0.0757,0.0779,LOSS,-1.0,2023-03-04 05:00:00
DOGEUSDT,SHORT,100,0.0759,0.0766,0.074,WIN,3.0,2023-03-04 16:00:00
DOGEUSDT,SHORT,100,0.0758,0.0765,0.0737,WIN,3.0,2023-03-05 04:00:00
DOGEUSDT,SHORT,100,0.0753,0.0761,0.073,LOSS,-1.0,2023-03-05 15:00:00
DOGEUSDT,LONG,70,0.0741,0.0726,0.0786,LOSS,-1.0,2023-03-06 03:00:00
DOGEUSDT,SHORT,70,0.0749,0.0758,0.0721,LOSS,-1.0,2023-03-06 18:00:00
DOGEUSDT,SHORT,70,0.0756,0.0761,0.074,WIN,3.0,2023-03-07 05:00:00
DOGEUSDT,SHORT,70,0.0734,0.0744,0.0705,LOSS,-1.0,2023-03-07 16:00:00
DOGEUSDT,LONG,100,0.0736,0.0732,0.0749,LOSS,-1.0,2023-03-08 03:00:00
DOGEUSDT,LONG,70,0.0736,0.0723,0.0776,LOSS,-1.0,2023-03-08 15:00:00
DOGEUSDT,SHORT,70,0.072,0.0734,0.0677,WIN,3.0,2023-03-09 02:00:00
DOGEUSDT,SHORT,70,0.072,0.0732,0.0684,WIN,3.0,2023-03-09 13:00:00
DOGEUSDT,SHORT,70,0.0655,0.0664,0.0629,LOSS,-1.0,2023-03-10 13:00:00
DOGEUSDT,LONG,70,0.0648,0.064,0.0671,LOSS,-1.0,2023-03-11 08:00:00
DOGEUSDT,LONG,100,0.0652,0.064,0.0687,WIN,3.0,2023-03-11 19:00:00
DOGEUSDT,SHORT,70,0.0702,0.0721,0.0644,LOSS,-1.0,2023-03-13 04:00:00
DOGEUSDT,LONG,70,0.0728,0.0716,0.0765,LOSS,-1.0,2023-03-13 23:00:00
DOGEUSDT,LONG,70,0.0723,0.0717,0.0739,LOSS,-1.0,2023-03-14 10:00:00
DOGEUSDT,LONG,100,0.0751,0.0738,0.079,LOSS,-1.0,2023-03-15 06:00:00
DOGEUSDT,LONG,70,0.0694,0.0676,0.0747,LOSS,-1.0,2023-03-15 21:00:00
DOGEUSDT,LONG,70,0.07,0.0686,0.0741,WIN,3.0,2023-03-16 12:00:00
DOGEUSDT,LONG,70,0.0746,0.0735,0.0778,LOSS,-1.0,2023-03-17 12:00:00
DOGEUSDT,SHORT,70,0.0773,0.0786,0.0735,WIN,3.0,2023-03-18 09:00:00
DOGEUSDT,LONG,70,0.0749,0.0735,0.0793,LOSS,-1.0,2023-03-18 20:00:00
DOGEUSDT,LONG,100,0.074,0.072,0.0801,LOSS,-1.0,2023-03-19 07:00:00
DOGEUSDT,SHORT,100,0.0752,0.0757,0.0736,LOSS,-1.0,2023-03-19 20:00:00
DOGEUSDT,SHORT,70,0.0748,0.0758,0.0717,WIN,3.0,2023-03-20 07:00:00
DOGEUSDT,SHORT,70,0.072,0.0727,0.0697,LOSS,-1.0,2023-03-21 00:00:00
DOGEUSDT,SHORT,70,0.0723,0.0727,0.071,LOSS,-1.0,2023-03-21 11:00:00
DOGEUSDT,LONG,100,0.0753,0.0731,0.0821,LOSS,-1.0,2023-03-22 00:00:00
DOGEUSDT,LONG,70,0.0746,0.0735,0.0781,LOSS,-1.0,2023-03-22 11:00:00
DOGEUSDT,SHORT,100,0.0738,0.0749,0.0703,LOSS,-1.0,2023-03-23 02:00:00
DOGEUSDT,SHORT,70,0.0761,0.0767,0.0742,LOSS,-1.0,2023-03-23 13:00:00
DOGEUSDT,LONG,100,0.0771,0.0753,0.0827,LOSS,-1.0,2023-03-24 00:00:00
DOGEUSDT,LONG,70,0.0743,0.0733,0.0774,LOSS,-1.0,2023-03-24 16:00:00
DOGEUSDT,LONG,100,0.0745,0.0725,0.0806,LOSS,-1.0,2023-03-25 08:00:00
DOGEUSDT,LONG,70,0.0733,0.0726,0.0756,WIN,3.0,2023-03-25 20:00:00
DOGEUSDT,LONG,70,0.0744,0.0726,0.0799,LOSS,-1.0,2023-03-26 07:00:00
DOGEUSDT,LONG,70,0.0743,0.0727,0.0791,LOSS,-1.0,2023-03-26 18:00:00
DOGEUSDT,LONG,70,0.0734,0.0731,0.0742,WIN,3.0,2023-03-27 06:00:00
DOGEUSDT,LONG,70,0.0729,0.0715,0.077,LOSS,-1.0,2023-03-27 21:00:00
DOGEUSDT,LONG,70,0.0723,0.0717,0.0742,LOSS,-1.0,2023-03-28 08:00:00
DOGEUSDT,LONG,70,0.0738,0.0729,0.0762,WIN,3.0,2023-03-28 19:00:00
DOGEUSDT,SHORT,70,0.0759,0.0773,0.0719,LOSS,-1.0,2023-03-29 10:00:00
DOGEUSDT,LONG,70,0.0758,0.0749,0.0785,LOSS,-1.0,2023-03-29 21:00:00
DOGEUSDT,SHORT,100,0.0749,0.0763,0.0708,LOSS,-1.0,2023-03-30 09:00:00
DOGEUSDT,LONG,70,0.0742,0.0736,0.0761,LOSS,-1.0,2023-03-30 21:00:00
DOGEUSDT,LONG,70,0.0743,0.0734,0.077,WIN,3.0,2023-03-31 08:00:00
DOGEUSDT,SHORT,70,0.0766,0.0775,0.0737,LOSS,-1.0,2023-04-01 13:00:00
DOGEUSDT,LONG,70,0.0826,0.0806,0.0887,LOSS,-1.0,2023-04-02 08:00:00
DOGEUSDT,LONG,100,0.079,0.0774,0.0841,LOSS,-1.0,2023-04-02 19:00:00
DOGEUSDT,LONG,100,0.0781,0.0774,0.0801,LOSS,-1.0,2023-04-03 06:00:00
DOGEUSDT,LONG,100,0.095,0.0893,0.112,LOSS,-1.0,2023-04-04 04:00:00
DOGEUSDT,LONG,100,0.0964,0.0927,0.1074,LOSS,-1.0,2023-04-04 15:00:00
DOGEUSDT,LONG,100,0.0961,0.091,0.1115,LOSS,-1.0,2023-04-05 02:00:00
DOGEUSDT,LONG,70,0.0971,0.0934,0.1082,LOSS,-1.0,2023-04-05 13:00:00
DOGEUSDT,SHORT,100,0.0924,0.0945,0.0859,WIN,3.0,2023-04-06 03:00:00
DOGEUSDT,LONG,70,0.0896,0.0865,0.0988,LOSS,-1.0,2023-04-06 17:00:00
